date,total_events,conflict_war_count,econ_policy_count,government_political_count,civil_unrest_protest_count,diplomatic_relations_count,avg_goldstein_scale,avg_tone
2016-04-18,110048,20053,44996,35380,3591,25966,2.0453865585926145,-1.7151004685908511
2016-04-19,116093,22196,48319,37333,3747,26588,1.9151921304471407,-1.720096961608544
2016-04-20,129426,23132,53340,41722,3927,30284,2.1111708621142582,-1.5054542672712856
2016-04-21,124231,21543,49960,41577,3457,29076,2.224514010190688,-1.3221323198804091
2016-04-22,119245,20932,47135,41215,3561,27205,2.2240253260094742,-1.2855992636375762
2016-04-23,82988,17717,34537,27199,3064,18095,1.5158866342121755,-1.6415375936399013
2016-04-24,76998,17297,33216,25024,2903,15753,1.3284163225018819,-1.6644425628144084
2016-04-25,123976,25298,53082,40024,4296,26460,1.7080402658579077,-1.5332350142667848
2016-04-26,127024,23954,52595,41434,4308,28543,1.951339117017258,-1.4466140442085411
2016-04-27,125871,24226,53307,40648,3966,27836,1.9163476893009517,-1.4371264164602189
2016-04-28,124505,24847,52570,40801,4117,26851,1.7730974659652226,-1.5104867634393444
2016-04-29,115455,22774,48039,37907,4167,25154,1.7656160408817281,-1.5148541497390005
2016-04-30,78579,17659,34397,25007,3079,15974,1.2768347777396,-1.7570686993699762
2016-05-01,74171,16313,31684,24472,3814,14068,1.1559288670774297,-1.6944861583291164
2016-05-02,106906,22948,46193,33850,4349,22356,1.4380334125306335,-1.6061748016059096
2016-05-03,121542,25653,53305,38147,3752,26176,1.6310699182175696,-1.5506116935223055
2016-05-04,122674,25542,52835,38921,3482,27276,1.6830713924711016,-1.5478972282106047
2016-05-05,121001,24759,51250,39143,3547,26941,1.716830439417856,-1.4617424792735616
2016-05-06,116096,24194,49854,38133,3444,24508,1.6367239181367159,-1.5069524124192517
2016-05-07,77775,18696,35124,24800,2851,14863,1.0604371584699479,-1.8691399239249764
2016-05-08,72245,18715,34034,21796,2613,13689,0.76317945878607629,-1.9827421234013831
2016-05-09,111265,22732,47315,35755,3659,24424,1.6640605761020986,-1.5117155540631322
2016-05-10,122959,24305,52174,39228,3719,27704,1.8114778096763955,-1.5412403650174347
2016-05-11,124289,23951,52002,40172,4009,27944,1.8640973859311758,-1.5040327952488863
2016-05-12,123132,23653,51741,40124,3835,27273,1.8935597570087386,-1.4975908319994666
2016-05-13,116535,24203,49751,37547,3217,25900,1.6732698330973532,-1.6342908111444248
2016-05-14,80307,19304,35740,25159,2751,16501,1.0705754168378843,-1.9580703864125726
2016-05-15,70115,16083,30706,22576,2458,14216,1.2326135634315063,-1.7966113208336691
2016-05-16,104761,20096,42396,34820,3430,23950,1.8656685216826865,-1.4430805366780457
2016-05-17,124259,23013,49655,41739,3822,28854,1.9885915708318911,-1.3445362405780943
2016-05-18,122185,21224,48925,41492,4029,27620,2.1618987600769337,-1.2954734827120387
2016-05-19,121314,21744,49243,40855,3535,27531,2.1399030614768355,-1.3470317331255377
2016-05-20,119206,21986,48978,38915,3416,27771,2.0454666711407148,-1.4397389284573705
2016-05-21,77600,16458,33308,24942,2444,16833,1.554231958762887,-1.6639977173413598
2016-05-22,75075,17997,33698,22713,2217,16377,1.1516709956709952,-1.6501578122075831
2016-05-23,119047,24533,50425,38559,3419,26533,1.7198887834216734,-1.4746526647537161
2016-05-24,124841,23612,51996,40990,3511,28233,2.005450933587519,-1.4767437641098253
2016-05-25,130574,24215,55528,42200,4230,28453,2.0051082144990597,-1.4623395334362659
2016-05-26,126899,23397,53483,41564,4357,27362,1.9923695222184583,-1.4123597385076478
2016-05-27,118206,23148,49878,38339,3455,26428,1.852647073752602,-1.41596604680683
2016-05-28,79462,16854,33952,25653,2698,17096,1.5189348367773274,-1.623181120518743
2016-05-29,72928,16743,32061,23444,2385,14959,1.2577213141728822,-1.7608153680857674
2016-05-30,102380,22375,44397,33809,2971,21091,1.508129517483884,-1.5795700598417217
2016-05-31,119737,25234,51505,39404,3433,25261,1.6628527522820853,-1.5520503723104062
2016-06-01,126763,26760,55050,41461,3363,26731,1.6812035057548342,-1.5382594863162391
2016-06-02,122178,25032,51810,39987,3325,26733,1.7634443189444906,-1.5624555850421378
2016-06-03,116585,22954,48778,38613,3164,25772,1.8824565767465808,-1.533830923615827
2016-06-04,86948,18811,37490,28348,2604,18347,1.5020943552468136,-1.5519599309933427
2016-06-05,73860,18592,33527,24076,2002,14132,0.96988897914974292,-1.7452503856801187
2016-06-06,108883,24561,47259,35488,2993,22960,1.4057097985911473,-1.5408845102884616
2016-06-07,114920,23932,49481,37745,2988,24556,1.7165889314305609,-1.5061006092091569
2016-06-08,121019,24364,51396,40310,3353,25813,1.7735950553218915,-1.4819347074535583
2016-06-09,121233,25165,52227,40061,3202,25586,1.7061369429115856,-1.5317152367300597
2016-06-10,111521,23141,47869,37061,2970,23460,1.7114247540821914,-1.482576466016061
2016-06-11,72048,17119,32486,22932,2343,14127,1.1537919165001109,-1.7643819235784697
2016-06-12,70909,20760,34243,21604,1795,12955,0.38723575286634959,-2.176109801278364
2016-06-13,112757,30708,53358,34251,2668,21939,0.74735404453825438,-2.1082890698384538
2016-06-14,125065,31125,57952,38047,2942,25627,1.1281565585895332,-1.9065885276718644
2016-06-15,124809,27389,54857,39463,3147,27014,1.5582209616293705,-1.6669717854742567
2016-06-16,121883,27184,53669,38385,3071,26435,1.4915615795475992,-1.661439910193101
2016-06-17,118910,27123,52361,38293,2944,25015,1.4201639895719445,-1.6199916482101944
2016-06-18,76573,18870,34985,24493,1946,14976,1.1273960795580684,-1.7925319407903095
2016-06-19,71993,17842,32872,22172,2546,14253,0.94819218535135341,-1.8480146681457117
2016-06-20,114102,25468,50224,36370,3219,24078,1.4776892604862324,-1.7614967556152386
2016-06-21,122928,26421,53190,39312,3348,26873,1.6018091891188322,-1.7098115610917861
2016-06-22,124447,25653,52387,40632,3133,28135,1.7554870748190003,-1.5656202335424059
2016-06-23,122745,24644,51058,39718,3388,28426,1.8197539614648246,-1.5525865928074651
2016-06-24,117956,20754,46736,39543,2601,28940,2.2215690596493629,-1.2737205857989358
2016-06-25,77230,17169,33436,24786,1881,17027,1.4684966981742846,-1.7457505790153804
2016-06-26,73551,16467,32041,23455,1905,16045,1.4261913502195755,-1.7095157368736293
2016-06-27,117973,23303,47823,39694,2798,27542,1.8889339086062067,-1.438276264413523
2016-06-28,123408,25528,51564,41265,2760,27701,1.7842862699338786,-1.5656814467713536
2016-06-29,128389,28690,55371,41552,2779,28533,1.5252794242497407,-1.8832279289454885
2016-06-30,129627,28954,56957,42153,2876,27484,1.5481172903793197,-1.8288959567344873
2016-07-01,113937,25778,50089,37071,2669,23995,1.4720336677286574,-1.7610864301633036
2016-07-02,78332,21970,38176,22857,2159,15036,0.57918347546341187,-2.2800602425570324
2016-07-03,70266,18962,33418,21176,1788,13787,0.757038966214101,-2.1697351164901071
2016-07-04,99102,23093,43662,31790,2628,20863,1.3225454582147693,-1.7881002803558323
2016-07-05,109732,23449,47246,35914,2924,23501,1.6035140159661723,-1.6170300356888936
2016-07-06,114249,23905,48552,36921,3308,25348,1.6502052534376659,-1.6948347665596719
2016-07-07,115722,24183,49141,36576,3166,26736,1.6543086016487791,-1.6546266991595766
2016-07-08,119813,31037,54081,34665,4461,26378,0.761038451587056,-2.09423997125173
2016-07-09,85610,24226,39883,24818,3437,17389,0.35061791846746893,-2.2290415924580462
2016-07-10,79605,23050,37582,22803,3642,15482,0.17100684630362423,-2.3888073553824132
2016-07-11,118903,28117,52046,37067,4597,24983,1.146857522518357,-1.9391846599418696
2016-07-12,126630,27874,54159,40634,4071,27537,1.4590278764905624,-1.7513316677352531
2016-07-13,125275,25906,52346,41544,3757,27419,1.671196168429455,-1.6175531635322065
2016-07-14,120884,25130,50366,40052,3318,26979,1.6653080639290558,-1.5418605800344132
2016-07-15,113859,27310,49825,36790,3300,23754,1.1334141350266558,-1.9337116028322345
2016-07-16,88357,22337,39212,28927,3783,16311,0.73076949194744012,-2.0572835311278261
2016-07-17,80125,22254,37960,24970,3058,14068,0.43616599063962547,-2.4458557998650687
2016-07-18,117447,29659,53137,36391,3853,23912,0.91106286239750733,-2.1283787908322833
2016-07-19,120184,29776,54702,37529,3694,24092,1.0244308726619189,-1.9805785404496621
2016-07-20,122143,27746,53295,38570,4194,25903,1.2924604766544128,-1.7232359777776458
2016-07-21,119274,25293,51010,38913,4438,24754,1.5052006304810766,-1.6455718741879088
2016-07-22,111589,25614,49265,36115,3572,22386,1.3149262024034634,-1.7728833549337373
2016-07-23,78218,21574,36840,23337,3066,14777,0.46956710731545193,-2.386044131762787
2016-07-24,69755,19565,33259,20676,2504,13162,0.43241201347573616,-2.3688379670265727
2016-07-25,106688,24912,47184,33816,3437,22088,1.2234740551889618,-1.9508197107535372
2016-07-26,118099,27740,51919,37567,3302,25178,1.2435863131779274,-1.9336442061912125
2016-07-27,115424,25836,50680,36834,3579,24198,1.3762146520654284,-1.8369025477973842
2016-07-28,113905,23352,48125,37808,3446,24400,1.6780395943988418,-1.6840362374645148
2016-07-29,108420,22905,46371,35508,3356,23058,1.5899548053864589,-1.6649390683564043
2016-07-30,73836,18014,33488,23127,2625,14487,1.0280689636491687,-2.191941762660587
2016-07-31,69107,17893,32242,21604,2362,12805,0.80943464482613947,-2.1431069545705363
2016-08-01,107822,26870,49873,33380,3306,21144,1.0535085604051131,-1.8996055804482141
2016-08-02,110776,25277,49625,35247,3405,22368,1.3617687946847692,-1.7995765338199254
2016-08-03,114038,25466,51341,36363,3095,23143,1.4894736842105261,-1.82194389448126
2016-08-04,112941,24766,50095,36432,3004,23257,1.5370423495453371,-1.80268737622784
2016-08-05,103554,23686,46746,32542,3229,20911,1.3505214670606629,-1.9836667490567326
2016-08-06,67398,17595,31522,20701,2459,12619,0.76412356449746277,-2.1712808219542952
2016-08-07,63370,16160,29226,20012,2072,11996,0.88427804955026157,-2.0607210570667807
2016-08-08,99585,23528,44876,30924,3139,20505,1.2266385499824264,-1.9539209110982272
2016-08-09,109169,23811,46930,35304,3576,23215,1.4822925922194023,-1.8012340049289044
2016-08-10,111655,25701,49960,34971,3273,23327,1.3404675115310563,-1.8197558304171364
2016-08-11,111739,25948,51042,34210,2990,23355,1.35172679189898,-1.8877111494013981
2016-08-12,104063,23399,47886,32006,2423,21648,1.5260005957929339,-1.8236150486665017
2016-08-13,71114,17320,34298,20896,1981,13836,1.175146947155272,-2.0857790075702627
2016-08-14,66645,19003,33172,19401,2207,11733,0.46844024307900067,-2.2501009728364725
2016-08-15,97901,24349,45710,30249,2982,18802,1.0536215156127111,-2.0478127387093581
2016-08-16,112572,27616,51662,34438,3184,23061,1.1169047365241802,-1.9686652779810918
2016-08-17,112729,25719,50874,34804,3001,23895,1.4052754836821064,-1.8364715109157002
2016-08-18,113084,25214,50655,34654,2835,24821,1.5043445580276593,-1.7727968135875332
2016-08-19,105494,23066,47359,32067,2607,23355,1.6052581189451538,-1.75497770775425
2016-08-20,72871,17861,33404,22696,2013,14621,1.1391568662430878,-1.9135615170552012
2016-08-21,67292,18513,31902,19669,1918,13541,0.62881917612792038,-2.2389725488542886
2016-08-22,105679,24175,47136,31897,2863,23659,1.3947018802221827,-1.8235047190890137
2016-08-23,119299,25691,50645,37651,3116,27795,1.5863913360547865,-1.7028973113327788
2016-08-24,126280,29253,56022,38868,3248,28008,1.3540331010452955,-1.6612954850699932
2016-08-25,124445,25984,53405,39519,3287,28123,1.7232062356864486,-1.507800515275731
2016-08-26,115330,24400,50406,35622,3052,26172,1.6804924997832311,-1.727902859613645
2016-08-27,76472,18683,35041,22844,2329,16180,1.1215608327230886,-2.0312898159257746
2016-08-28,74082,19589,34649,22113,2496,14758,0.77270322075537889,-2.1195409700884711
2016-08-29,109575,25348,48628,33598,3315,23798,1.3107332877024875,-1.8219449855311944
2016-08-30,117249,24548,49709,37309,3086,26993,1.6855683204121139,-1.7138181769429284
2016-08-31,122960,25376,51384,39313,3318,28836,1.741191444372153,-1.5080431731083541
2016-09-01,119010,21423,47377,39205,3754,28581,2.0538517771615834,-1.3249451449678797
2016-09-02,111194,21469,45076,35624,3365,27001,1.877336007338525,-1.6148946286182995
2016-09-03,78439,16855,32352,25087,2610,18309,1.4888971047565625,-1.6233490089006259
2016-09-04,72108,15364,29107,23319,2433,17179,1.458347201420092,-1.5438640537243771
2016-09-05,103797,21663,41642,32720,3524,25805,1.5374885593995984,-1.5293446787311695
2016-09-06,116982,22349,46969,36813,3494,29609,1.8799063103725351,-1.4910370092089875
2016-09-07,123821,23372,50502,39778,3482,29923,1.9719974802335629,-1.5111357087670778
2016-09-08,122375,22552,49381,40161,3443,29241,2.0276183861082755,-1.4105154019076098
2016-09-09,114547,21716,46723,36856,3403,27420,1.9187241918164588,-1.510153690947706
2016-09-10,79219,17652,33255,24151,2764,18760,1.3127078099950757,-1.8178296187154557
2016-09-11,71382,17465,31747,22126,2460,14856,0.99848841444621939,-1.9888247512211044
2016-09-12,107823,21657,44584,34792,3386,24743,1.7455162627639749,-1.4743000477333954
2016-09-13,117264,22844,48572,37654,3097,27740,1.9023502524218852,-1.4596038945323913
2016-09-14,119576,21296,48231,38655,3298,29217,2.1616018264534684,-1.3415369851582746
2016-09-15,118605,22089,49036,38157,3537,27643,2.0238624004047039,-1.4531380443704569
2016-09-16,115570,22661,48363,36521,3620,26812,1.848005537769317,-1.5785351740935631
2016-09-17,81257,19216,36025,24780,2581,17764,1.1923022016564724,-1.9616428457367179
2016-09-18,77771,20781,36169,22660,2456,16366,0.71540548533515047,-2.4383990398154141
2016-09-19,118179,25804,51339,35996,3471,27292,1.5251719848704082,-1.9099275441135859
2016-09-20,127178,26167,54480,39675,3575,29290,1.7456973690418169,-1.815651683355799
2016-09-21,128797,26079,53682,42249,3886,28827,1.753474848016646,-1.5561576844502896
2016-09-22,127597,26034,53359,41713,4107,28275,1.72224190223908,-1.6092478822304928
2016-09-23,120396,24026,50131,40123,3615,26409,1.8276562344263931,-1.5717851205349505
2016-09-24,80625,18819,34617,26332,2628,16894,1.2215069767441864,-1.9115883079255123
2016-09-25,75953,18623,32822,24181,2438,16404,1.0052492989085355,-1.9208595994329121
2016-09-26,117000,23620,47404,39214,3168,27104,1.8047128205128211,-1.5315567309832507
2016-09-27,122971,23781,49290,41964,3267,28318,1.9803750477754918,-1.4681866861580015
2016-09-28,131526,26950,54650,44241,3468,28885,1.7930462418077044,-1.4415013332417534
2016-09-29,126223,26287,52782,42042,3368,27815,1.7434413696394471,-1.5706869084807862
2016-09-30,121835,25042,51055,41481,3051,25981,1.7891968646119738,-1.6173191416327424
2016-10-01,78343,18299,34382,25577,2310,15920,1.266788353777619,-1.8766158238105779
2016-10-02,72019,17121,32155,23223,2506,14022,1.1585956483705691,-1.8898918164504594
2016-10-03,114390,23899,48338,38139,3251,24456,1.7059944051053408,-1.6624680011158188
2016-10-04,121414,23011,49897,40053,3542,27752,1.9900308036964434,-1.5757061715482952
2016-10-05,127963,25073,53146,42847,3515,28256,1.891461594367122,-1.5171579769568948
2016-10-06,124357,24769,51679,41505,3329,27639,1.8541778910716735,-1.5499056441761299
2016-10-07,118509,22886,48582,40729,2785,26287,1.984154789931567,-1.4253171876562021
2016-10-08,78404,17545,34064,26139,2063,15971,1.4726276720575484,-1.821976578303419
2016-10-09,75826,19411,34785,24027,2045,14770,0.965995832564028,-2.2132581385734165
2016-10-10,115799,23792,47790,38664,3068,26029,1.7463138714496673,-1.696438179075143
2016-10-11,122073,23357,49396,41017,3789,27717,1.9095295437975643,-1.558675422028559
2016-10-12,121486,24139,50439,39576,3827,27475,1.8043725202904046,-1.6339928159019024
2016-10-13,123845,24063,51024,41346,3226,28092,1.9315959465460855,-1.5036555946989616
2016-10-14,120825,22821,48618,40909,2899,28256,2.0310746948065379,-1.3928083828235702
2016-10-15,80830,17626,33943,25940,2213,18634,1.5307175553631087,-1.6858887410403922
2016-10-16,76603,18875,33972,24246,2309,15992,1.0543320757672674,-1.918388796003291
2016-10-17,116286,26760,52019,36677,2989,24425,1.4057315583991195,-1.8303418519306667
2016-10-18,128875,26516,55464,40953,3416,28906,1.7840419010669253,-1.5924293196346437
2016-10-19,128914,25546,54038,42113,3841,28719,1.8395387622756254,-1.55892502298486
2016-10-20,129708,26434,55368,41380,3856,28971,1.7109492089925062,-1.5402935896022905
2016-10-21,119276,24318,51000,38610,3091,26430,1.8071212985009559,-1.5878586360735378
2016-10-22,79960,18270,34717,25657,2455,17043,1.3322598799399694,-1.7828529476373884
2016-10-23,72665,17260,32329,23004,2239,15007,1.191689258927958,-1.7813316942743662
2016-10-24,113591,23494,47887,37516,3577,24508,1.6865605549735454,-1.4814541766635467
2016-10-25,123413,26691,53123,40182,3142,26846,1.6019325354703322,-1.623160572952147
2016-10-26,126381,25636,53543,41379,3649,27686,1.7947143953600617,-1.4702217184450552
2016-10-27,125815,24599,51934,42405,3615,27702,1.8925835552199661,-1.3674985084015912
2016-10-28,116710,23624,48408,39635,3416,25095,1.7530580070259607,-1.4413262015394654
2016-10-29,77112,18359,33771,24890,2616,15759,1.1212677663658057,-1.7861424363828762
2016-10-30,71929,16508,30969,24411,2347,14123,1.3013137955483896,-1.6760022796352616
2016-10-31,108616,22055,44980,37386,3134,22954,1.7488684908300793,-1.4393949729406965
2016-11-01,111981,21819,46515,38291,3308,23767,1.8677579232191182,-1.3230778187776349
2016-11-02,120331,23795,51175,39627,3723,25711,1.8291928098328778,-1.4488516202488408
2016-11-03,119082,23479,49649,39691,4149,25497,1.7911397188491962,-1.4508894687146714
2016-11-04,114001,22682,47513,37965,4390,24050,1.7266234506714853,-1.444643716174099
2016-11-05,80003,18003,34872,24915,3740,16411,1.1955851655562912,-1.8165602227455091
2016-11-06,72466,17274,32035,22855,3077,14444,1.012935721579777,-1.7984186587597175
2016-11-07,114727,22581,47402,38470,4117,24641,1.7543437900407048,-1.3653910271367193
2016-11-08,118411,22755,47043,41133,3784,26377,1.8329876447289513,-1.2359633386562707
2016-11-09,135979,21537,49303,54271,4277,28029,2.1846432169673258,-0.67021464656378527
2016-11-10,127989,20778,46436,45869,6819,28817,1.9424567736289837,-0.9487458304893962
2016-11-11,115318,20849,43315,40778,5832,25315,1.7693308937026313,-1.1463205807221628
2016-11-12,78119,16826,31830,25357,5147,15690,1.0709955324568929,-1.6549248436490622
2016-11-13,72472,14600,28752,23722,4396,15530,1.3339951981454905,-1.5234614670836792
2016-11-14,109887,20071,43057,37474,4745,24461,1.8639811806674118,-1.3435340099377788
2016-11-15,126229,22594,49004,42276,4483,30358,2.00179435787339,-1.3118954705878731
2016-11-16,126295,22165,48742,42566,4768,30096,2.0408005067500721,-1.3502777686001113
2016-11-17,122955,21491,47993,41463,4291,29104,2.1189052905534553,-1.30883850608444
2016-11-18,113855,20258,44604,39017,3523,26583,2.0879425585174118,-1.2430080837588602
2016-11-19,77603,15917,31503,25090,3477,17474,1.4814311302398102,-1.587873118616157
2016-11-20,67489,13927,27543,22439,2500,14927,1.562838388478123,-1.467416231238085
2016-11-21,110882,21252,44498,38051,3590,24645,1.8902833642971801,-1.2824272437129496
2016-11-22,116854,21673,47081,40400,3367,25845,2.0639550207951807,-1.3602602113186102
2016-11-23,119051,22224,47808,41667,3338,26089,2.0546286885452436,-1.285140450472926
2016-11-24,106464,20280,43107,37429,3148,22619,1.9845656747820863,-1.3437797362655806
2016-11-25,100194,20821,42403,33292,3279,20887,1.6785506118130824,-1.7213245561206691
2016-11-26,77528,16286,32860,27002,2866,14619,1.4833789082654005,-1.8019191635888678
2016-11-27,74842,16370,32631,25391,2469,14222,1.4143542395980861,-1.8223687925885772
2016-11-28,112199,22415,46360,37214,3499,24956,1.730305082933002,-1.4576290876893279
2016-11-29,121427,22401,49054,40688,3763,27757,1.98435191514243,-1.3529208432149444
2016-11-30,123693,22859,49401,42125,3969,27986,1.9733946140848719,-1.252108768155952
2016-12-01,120957,21691,48087,41919,3409,27269,2.1114106666005288,-1.1736493134836019
2016-12-02,113420,20761,46405,37717,3353,25693,2.0474898606947636,-1.2968950217335142
2016-12-03,75633,14710,31609,25208,2366,16289,1.8146972882207508,-1.4542281673351249
2016-12-04,69197,14902,29617,23072,2188,14102,1.4804297874185304,-1.4853676182965057
2016-12-05,111859,19808,45659,37202,3757,25093,2.0665918701222106,-1.3252571940910387
2016-12-06,119723,21901,49344,40332,3126,26761,2.0915246026243914,-1.3258467943631171
2016-12-07,125316,24740,53478,41756,3088,26810,1.9223411216444821,-1.3818896628960189
2016-12-08,119182,22765,48876,40599,2838,26691,1.9891090936550817,-1.2971445420075707
2016-12-09,111914,21375,46896,36884,2733,25266,2.0154288114087597,-1.3944579582081513
2016-12-10,78825,16678,34331,25317,2296,16785,1.6248791627021877,-1.5579078710131291
2016-12-11,66862,15377,29424,21838,2041,13467,1.314954682779456,-1.7491756868543842
2016-12-12,106953,20789,44131,37019,2845,22797,1.9231540957242894,-1.3430318742159815
2016-12-13,121151,21283,48132,41815,3225,27671,2.2072710914478648,-1.3984772819922644
2016-12-14,121012,22435,50061,40605,3287,26677,2.0659488315208394,-1.4746774328716616
2016-12-15,120034,21511,49463,40304,3511,26394,2.189424663012145,-1.468457374443169
2016-12-16,110961,20153,45616,37798,2879,24382,2.1443543226899524,-1.4161011815442617
2016-12-17,74294,15068,31631,24567,2742,15134,1.6318625999407756,-1.7513850547928993
2016-12-18,69329,16390,31520,21616,2378,13638,1.1909763590993665,-2.0630378968659633
2016-12-19,116662,28669,52860,37003,3685,22925,1.1200733743635458,-1.8674864414200243
2016-12-20,128692,32962,59735,40051,3444,25272,0.99058216516955289,-2.0242383574183065
2016-12-21,120458,27609,54421,38804,2963,24041,1.4516785933686431,-1.8290419758960037
2016-12-22,112817,24507,50437,37637,2599,21945,1.68168538429492,-1.7420269449921033
