Date,Gold_Price,SAHMREALTIME,T10Y2Y,VIXCLS,DEXUSEU,DTWEXBGS,Disaster_Flag,Epidemic_Start_Flag,avg_tone,conflict_war_count,civil_unrest_protest_count
2013-04-23,1413.35,-0.13,1.51,13.48,1.3012,92.3836,1,0,-0.8826329848872163,3.0,0.0
2013-04-24,1431.3,-0.13,1.5,13.61,1.2997,92.4581,1,0,-1.5286486437372453,2.0,0.0
2013-04-25,1467.85,-0.13,1.51,13.62,1.3004,92.0394,1,0,-2.37107921318448,1.0,0.0
2013-04-26,1463.0,-0.13,1.48,13.61,1.3024,91.9012,1,0,0.3581455694459725,0.0,0.0
2013-04-29,1476.65,-0.13,1.5,13.71,1.309,91.6539,1,0,-5.858254157458323,3.0,0.0
2013-04-30,1477.1,-0.13,1.48,13.52,1.3168,91.3741,1,0,-4.667658212347842,7.0,0.0
2013-05-01,1457.6,-0.03,1.46,14.49,1.3192,91.4331,1,0,-3.3190591477540536,2.0,0.0
2013-05-02,1467.1,-0.03,1.46,13.59,1.3066,91.6174,1,0,-6.3417622340158175,3.0,0.0
2013-05-03,1470.7,-0.03,1.56,12.85,1.3112,91.5087,1,0,-4.08238609507896,0.0,0.0
2013-05-06,1469.5,-0.03,1.58,12.66,1.3067,91.6387,1,0,-4.13168227121715,1.0,0.0
2013-05-07,1452.6,-0.03,1.6,12.83,1.3085,91.5201,1,0,-2.035148164871643,3.0,0.0
2013-05-08,1472.8,-0.03,1.59,12.66,1.3177,91.1848,1,0,-4.39560439560439,1.0,0.0
2013-05-09,1458.2,-0.03,1.59,13.13,1.3105,91.3036,1,0,1.2084475874344565,0.0,2.0
2013-05-10,1448.2,-0.03,1.64,12.59,1.2955,92.2527,1,0,-1.910603828077214,0.0,0.0
2013-05-13,1430.55,-0.03,1.68,12.55,1.2981,92.2711,1,0,-7.362551476398286,0.0,0.0
2013-05-14,1426.0,-0.03,1.7,12.77,1.2969,92.3697,1,0,1.527067860765449,0.0,0.0
2013-05-15,1392.9,-0.03,1.68,12.81,1.2857,92.7691,1,0,4.788000211772477,0.0,0.0
2013-05-16,1386.3,-0.03,1.64,13.07,1.2898,92.6602,1,0,-8.16326530612245,1.0,0.0
2013-05-17,1359.2,-0.03,1.69,12.45,1.2818,93.1617,1,0,-2.5140585836255225,4.0,0.0
2013-05-20,1394.15,-0.03,1.71,13.02,1.2865,93.0359,1,0,-1.523677807772135,3.0,1.0
2013-05-21,1376.3,-0.03,1.68,13.37,1.291,92.9662,1,0,2.0976188777207008,1.0,0.0
2013-05-22,1369.4,-0.03,1.77,13.82,1.2864,93.3104,1,0,-1.2950230265739586,0.0,0.0
2013-05-23,1391.2,-0.03,1.76,14.07,1.2944,93.2113,1,0,-2.0692621383968404,0.0,0.0
2013-05-24,1386.05,-0.03,1.75,13.99,1.292,93.2768,1,0,3.48124911932579,0.0,0.0
2013-05-27,1394.78,-0.03,1.75,13.99,1.292,93.2768,1,0,-2.238448505633464,1.0,0.0
2013-05-28,1380.85,-0.03,1.86,14.48,1.287,93.5853,1,0,-1.9940167468141177,2.0,0.0
2013-05-29,1392.95,-0.03,1.83,14.83,1.2944,93.531,1,0,-3.0442537344632954,0.0,0.0
2013-05-30,1413.75,-0.03,1.82,14.53,1.3042,93.4219,1,0,-3.6720454566207055,0.0,0.0
2013-05-31,1386.9,-0.03,1.86,16.3,1.2988,93.6076,1,0,-0.634868998564512,0.0,0.0
2013-06-03,1411.6,-0.03,1.83,16.28,1.3098,93.163,1,0,-0.29584379922218,0.0,0.0
2013-06-04,1399.9,-0.03,1.82,16.27,1.3075,93.3067,1,0,0.9522002594962532,0.0,0.0
2013-06-05,1403.3,-0.03,1.8,17.5,1.3088,93.275,1,0,-1.0021946240524813,1.0,0.0
2013-06-06,1413.65,-0.03,1.78,16.63,1.3248,92.809,1,0,1.4726433695576948,1.0,0.0
2013-06-07,1384.47,-0.03,1.85,15.14,1.3242,92.6056,1,0,-2.2155914289148013,4.0,1.0
2013-06-10,1386.9,-0.03,1.9,15.44,1.3234,92.973,1,0,2.3964974142358333,1.0,0.0
2013-06-11,1379.6,-0.03,1.86,17.07,1.3278,92.7996,1,0,-0.9764056745071524,2.0,1.0
2013-06-12,1388.4,-0.03,1.91,18.59,1.3354,92.4775,1,0,0.2761549888488562,1.0,1.0
2013-06-13,1386.05,-0.03,1.87,16.41,1.3314,92.3449,1,0,-3.776641609027422,3.0,0.0
2013-06-14,1390.7,-0.03,1.85,17.15,1.333,92.1886,1,0,-5.314339693145735,3.0,0.0
2013-06-17,1384.85,-0.03,1.92,16.8,1.3341,92.3332,1,0,-1.5354888454263087,0.0,0.0
2013-06-18,1368.4,-0.03,1.93,16.61,1.3407,92.5432,1,0,-3.5265100998592467,0.0,0.0
2013-06-19,1351.3,-0.03,2.02,16.64,1.3404,92.4755,1,0,-2.213405370111187,0.0,0.0
2013-06-20,1278.0,-0.03,2.08,20.49,1.3214,94.125,1,0,-2.715974974530477,3.0,0.0
2013-06-21,1297.25,-0.03,2.14,18.9,1.3113,94.4243,1,0,-0.6265776720136103,0.0,0.0
2013-06-24,1281.9,-0.03,2.15,20.11,1.3091,94.5714,1,0,-0.8295958575222153,4.0,0.0
2013-06-25,1277.35,-0.03,2.17,18.47,1.308,94.3285,1,0,0.0344063417766102,5.0,0.0
2013-06-26,1226.35,-0.03,2.16,17.21,1.3006,94.3807,1,0,-0.9463865827645692,0.0,0.0
2013-06-27,1200.75,-0.03,2.13,16.86,1.3016,94.2429,1,0,0.2486952147393583,0.0,0.0
2013-06-28,1234.25,-0.03,2.16,16.86,1.301,94.3047,1,0,1.8982878092068416,1.0,0.0
2013-07-01,1253.3,-0.03,2.16,16.37,1.306,94.0998,1,0,-0.0041064572561162,4.0,0.0
2013-07-02,1242.5,-0.03,2.14,16.44,1.3017,94.4051,1,0,-1.7876176813116076,3.0,1.0
2013-07-03,1252.3,-0.03,2.16,16.2,1.3005,94.4767,1,0,-3.19905213270142,2.0,0.0
2013-07-04,1250.3,-0.03,2.16,16.2,1.3005,94.4767,1,0,0.608079719027226,0.0,0.0
2013-07-05,1223.8,-0.03,2.33,14.89,1.2831,95.0639,1,0,-0.611350560188134,0.0,0.0
2013-07-08,1237.0,-0.03,2.28,14.78,1.2863,94.9954,1,0,-2.893598734112036,5.0,0.0
2013-07-09,1249.95,-0.03,2.28,14.35,1.2774,94.9467,1,0,0.2660829937603268,7.0,0.0
2013-07-10,1264.25,-0.03,2.32,14.21,1.2846,94.7595,1,0,4.30142046122382,0.0,0.0
2013-07-11,1285.3,-0.03,2.26,14.01,1.3046,93.949,1,0,-2.6620349963446195,4.0,0.0
2013-07-12,1284.9,-0.03,2.24,13.84,1.3048,94.0029,1,0,-2.4863334563499957,4.0,0.0
2013-07-15,1282.6,-0.03,2.23,13.79,1.3039,93.9729,1,0,2.624906030121044,3.0,0.0
2013-07-16,1292.6,-0.03,2.21,14.42,1.3144,93.5232,1,0,2.186469685689636,0.0,0.0
2013-07-17,1276.0,-0.03,2.2,13.78,1.3094,93.5498,1,0,0.0,0.0,0.0
2013-07-18,1285.1,-0.03,2.24,13.77,1.3078,93.681,1,0,-2.875349860055975,1.0,0.0
2013-07-19,1296.35,-0.03,2.18,12.54,1.3142,93.4759,1,0,2.437490593403335,1.0,0.0
2013-07-22,1335.9,-0.03,2.18,12.29,1.3193,93.2253,1,0,0.246893053458346,2.0,0.0
2013-07-23,1348.1,-0.03,2.2,12.66,1.3212,93.1631,1,0,-2.7042829167179123,0.0,0.0
2013-07-24,1321.3,-0.03,2.27,13.18,1.3228,93.3124,1,0,-1.3712418996971834,0.0,0.0
2013-07-25,1333.65,-0.03,2.29,12.97,1.3234,93.2862,1,0,-1.052099931850444,0.0,0.0
2013-07-26,1333.9,-0.03,2.27,12.72,1.3269,93.1695,1,0,-0.0608213818748822,0.0,0.0
2013-07-29,1327.6,-0.03,2.28,13.39,1.3262,93.1663,1,0,-2.7660583976391826,5.0,0.0
2013-07-30,1327.3,-0.03,2.3,13.39,1.3266,93.3976,1,0,1.3020300176459667,0.0,0.0
2013-07-31,1323.1,-0.03,2.29,13.45,1.3282,93.5703,1,0,1.7006311215558616,0.0,0.0
2013-08-01,1308.95,-0.1,2.39,12.94,1.3217,93.7972,1,0,2.619616196411585,0.0,0.0
2013-08-02,1312.0,-0.1,2.33,11.98,1.3268,93.5789,1,0,-2.3517886354658213,5.0,0.0
2013-08-05,1303.95,-0.1,2.35,11.84,1.3257,93.507,1,0,-0.6778939802920492,3.0,0.0
2013-08-06,1281.9,-0.1,2.35,12.72,1.3296,93.3199,1,0,-0.1218279091495557,5.0,0.0
2013-08-07,1287.75,-0.1,2.29,12.98,1.3329,93.2652,1,0,-2.151514101186555,0.0,0.0
2013-08-08,1312.0,-0.1,2.28,12.73,1.3392,92.8483,1,0,2.79983590403272,0.0,0.0
2013-08-09,1314.5,-0.1,2.25,13.41,1.3338,92.8394,1,0,-1.3392371382600543,7.0,0.0
2013-08-12,1336.4,-0.1,2.29,12.81,1.3312,92.9178,1,0,-2.2516716401260934,1.0,0.0
2013-08-13,1321.3,-0.1,2.37,12.31,1.3247,93.476,1,0,-2.5351779233117107,0.0,1.0
2013-08-14,1335.2,-0.1,2.37,13.04,1.3256,93.382,1,0,-2.1315760107247943,5.0,0.0
2013-08-15,1366.05,-0.1,2.41,14.73,1.3263,93.5059,1,0,-2.223261953652096,0.0,1.0
2013-08-16,1376.4,-0.1,2.48,14.37,1.3321,93.4255,1,0,-1.0338164251207735,0.0,0.0
2013-08-19,1365.98,-0.1,2.52,15.1,1.3348,93.6623,1,0,-2.4039884407394743,2.0,0.0
2013-08-20,1371.17,-0.1,2.46,14.91,1.3426,93.5536,1,0,-3.36150111155244,2.0,0.0
2013-08-21,1366.35,-0.1,2.49,15.94,1.3368,94.0362,1,0,0.9161111716512128,0.0,0.0
2013-08-22,1375.85,-0.1,2.48,14.76,1.3362,94.2804,1,0,0.0,0.0,0.0
2013-08-23,1396.85,-0.1,2.42,13.98,1.3392,93.9466,1,0,-3.0736380800944203,2.0,0.0
2013-08-26,1404.9,-0.1,2.38,14.99,1.3369,94.1853,1,0,4.692517914940243,0.0,0.0
2013-08-27,1416.65,-0.1,2.34,16.77,1.3387,94.3934,1,0,2.874674303502652,0.0,0.0
2013-08-28,1418.5,-0.1,2.38,16.49,1.3326,94.4127,1,0,-7.23396328659488,2.0,0.0
2013-08-29,1408.25,-0.1,2.36,16.81,1.3228,94.6398,1,0,0.9271523178808,1.0,0.0
2013-08-30,1396.4,-0.1,2.39,17.01,1.3196,94.7541,1,0,2.1583850905194484,2.0,0.0
2013-09-02,1394.9,-0.1,2.39,17.01,1.3196,94.7541,1,0,0.3285445688395243,1.0,0.0
2013-09-03,1412.65,-0.1,2.43,16.61,1.3164,94.9574,1,0,0.6134021636185258,3.0,0.0
2013-09-04,1391.45,-0.1,2.44,15.88,1.3212,94.5739,1,0,-3.09409870046211,10.0,0.0
2013-09-05,1367.85,-0.1,2.46,15.77,1.312,94.8891,1,0,0.603920960066212,1.0,0.0
2013-09-06,1391.61,-0.1,2.48,15.85,1.3166,94.2487,1,0,-3.4117143436488413,5.0,1.0
2013-09-09,1387.05,-0.1,2.45,15.63,1.326,94.0009,1,0,0.0961514743100031,18.0,0.0
2013-09-10,1364.45,-0.1,2.46,14.53,1.326,93.938,1,0,-1.3808169332587956,20.0,0.0
2013-09-11,1366.75,-0.1,2.46,13.82,1.3301,93.7112,1,0,0.9477496209530332,0.0,0.0
2013-09-12,1321.05,-0.1,2.47,14.29,1.3315,93.5903,1,0,-0.657689964835257,0.0,0.0
2013-09-13,1326.72,-0.1,2.45,14.16,1.3276,93.6666,1,0,0.0952052456003114,1.0,0.0
2013-09-16,1314.0,-0.1,2.47,14.38,1.335,93.2875,1,0,-2.224521568656808,6.0,0.0
2013-09-17,1309.65,-0.1,2.47,14.53,1.3357,93.2231,1,0,0.3500617550546272,0.0,0.0
2013-09-18,1365.15,-0.1,2.35,13.59,1.3351,93.2569,1,0,-0.0343503846109123,1.0,0.0
2013-09-19,1365.0,-0.1,2.42,13.16,1.3527,92.4082,1,0,0.6035231449913196,0.0,0.0
2013-09-20,1325.38,-0.1,2.41,13.12,1.3522,92.6049,1,0,-1.2152129568006875,0.0,0.0
2013-09-23,1322.15,-0.1,2.37,14.31,1.352,92.613,1,0,0.1070343501484279,1.0,0.0
2013-09-24,1323.2,-0.1,2.32,14.08,1.349,92.7691,1,0,1.2569270299774236,3.0,0.0
2013-09-25,1333.6,-0.1,2.27,14.01,1.3536,92.7675,1,0,2.7281948670918568,0.0,0.0
2013-09-26,1323.7,-0.1,2.32,14.06,1.3484,93.0096,1,0,-1.4126545673347175,2.0,0.0
2013-09-27,1336.2,-0.1,2.3,15.46,1.3537,92.9747,1,0,1.638034883086904,1.0,6.0
2013-09-30,1327.55,-0.1,2.31,16.6,1.3535,92.9207,1,0,0.8333473363100123,2.0,0.0
2013-10-01,1286.6,-0.03,2.33,15.54,1.3534,92.9515,1,0,-3.1249349816200107,0.0,0.0
2013-10-02,1315.25,-0.03,2.32,16.6,1.3592,92.772,1,0,-1.70795000171855,0.0,0.0
2013-10-03,1317.3,-0.03,2.29,17.67,1.3642,92.7461,1,0,-1.5909315274604428,0.0,0.0
2013-10-04,1311.35,-0.03,2.33,16.74,1.3582,92.6469,1,0,2.0988173740123464,0.0,0.0
2013-10-07,1321.79,-0.03,2.28,19.41,1.3569,92.6725,1,0,0.7388258981512265,0.0,0.0
2013-10-08,1318.8,-0.03,2.26,20.34,1.3582,92.7558,1,0,-0.2599805692589171,3.0,0.0
2013-10-09,1307.2,-0.03,2.31,19.6,1.3513,93.0829,1,0,-4.20196161202399,3.0,0.0
2013-10-10,1286.24,-0.03,2.36,16.48,1.3535,92.8579,1,0,-4.076199419481216,8.0,0.0
2013-10-11,1273.11,-0.03,2.35,15.72,1.3559,92.854,1,0,-0.0284246234704321,1.0,2.0
2013-10-14,1273.4,-0.03,2.35,16.07,1.3559,92.854,1,0,-4.7987025313214895,9.0,1.0
2013-10-15,1280.8,-0.03,2.38,18.66,1.3494,92.7642,1,0,0.3239194750348,0.0,0.0
2013-10-16,1281.6,-0.03,2.35,14.71,1.349,92.6819,1,0,0.2433329664831363,9.0,3.0
2013-10-17,1319.7,-0.03,2.28,13.48,1.3664,92.0246,1,0,-2.211213193676703,27.0,0.0
2013-10-18,1316.24,-0.03,2.27,13.04,1.3693,91.9989,1,0,-1.4526133929337806,9.0,0.0
2013-10-21,1315.75,-0.03,2.3,13.16,1.3672,92.2498,1,0,0.67584015151064,3.0,1.0
2013-10-22,1340.65,-0.03,2.23,13.33,1.3778,91.9563,1,0,-1.482499193915154,2.0,0.0
2013-10-23,1332.35,-0.03,2.2,13.42,1.3786,92.0947,1,0,-0.0300364650011049,0.0,0.0
2013-10-24,1347.15,-0.03,2.2,13.2,1.381,92.1867,1,0,-2.9023187356371416,0.0,1.0
2013-10-25,1352.13,-0.03,2.21,13.09,1.3794,92.1623,1,0,-0.0670253310901847,2.0,0.0
2013-10-28,1352.2,-0.03,2.22,13.31,1.3786,92.1872,1,0,-4.019985456053385,3.0,10.0
2013-10-29,1344.3,-0.03,2.22,13.41,1.377,92.301,1,0,-7.3377790889784515,0.0,10.0
2013-10-30,1342.8,-0.03,2.22,13.65,1.3771,92.3057,1,0,-6.581461489550442,1.0,10.0
2013-10-31,1323.8,-0.03,2.26,13.75,1.3594,92.731,1,0,-6.847450070988642,1.0,10.0
2013-11-01,1315.35,-0.1,2.32,13.28,1.3488,93.155,1,0,-7.4270575567893,4.0,14.0
2013-11-04,1314.74,-0.1,2.31,12.93,1.3516,92.9359,1,0,-0.7092405137529191,9.0,0.0
2013-11-05,1311.6,-0.1,2.37,13.27,1.347,93.2112,1,0,0.5901593186413984,0.0,0.0
2013-11-06,1318.4,-0.1,2.37,12.67,1.353,93.0943,1,0,-0.7040590776618612,3.0,0.0
2013-11-07,1307.95,-0.1,2.34,13.91,1.339,93.4003,1,0,0.73529411764706,0.0,0.0
2013-11-08,1288.2,-0.1,2.45,12.9,1.3357,93.6619,1,0,-1.7648105611289593,4.0,0.0
2013-11-11,1283.28,-0.1,2.45,12.53,1.3357,93.6619,1,0,2.183644831133285,0.0,0.0
2013-11-12,1267.99,-0.1,2.46,12.82,1.3428,93.7651,1,0,-1.4442499311467958,3.0,0.0
2013-11-13,1278.99,-0.1,2.43,12.52,1.3456,93.4848,1,0,-1.19283465169619,0.0,0.0
2013-11-14,1287.39,-0.1,2.4,12.37,1.3468,93.4328,1,0,-5.10835913312693,0.0,0.0
2013-11-15,1290.05,-0.1,2.4,12.19,1.348,93.2854,1,0,-0.681943563639956,0.0,0.0
2013-11-18,1274.35,-0.1,2.36,13.1,1.352,92.9824,1,0,-0.0960196800594306,1.0,1.0
2013-11-19,1275.25,-0.1,2.42,13.39,1.3529,93.0649,1,0,-2.044861306214401,0.0,0.0
2013-11-20,1243.2,-0.1,2.52,13.4,1.3451,93.2501,1,0,0.7642482869768275,0.0,0.0
2013-11-21,1242.75,-0.1,2.5,12.66,1.347,93.5638,1,0,-0.197589776311134,0.0,0.0
2013-11-22,1243.6,-0.1,2.44,12.26,1.3547,93.4198,1,0,-0.7223080552610625,1.0,0.0
2013-11-25,1252.6,-0.1,2.44,12.79,1.3502,93.5539,1,0,5.809280233832665,0.0,0.0
2013-11-26,1243.3,-0.1,2.42,12.81,1.3555,93.5226,1,0,-1.011206577867951,1.0,0.0
2013-11-27,1237.4,-0.1,2.46,12.98,1.3563,93.6864,1,0,-4.429137218518302,4.0,0.0
2013-11-28,1244.15,-0.1,2.46,12.98,1.3563,93.6864,1,0,-5.81150255947004,0.0,0.0
2013-11-29,1253.49,-0.1,2.47,13.7,1.3606,93.6291,1,0,-2.0596568317168864,0.0,0.0
2013-12-02,1220.05,-0.1,2.51,14.23,1.3552,93.8856,1,0,-1.188869345372649,4.0,1.0
2013-12-03,1223.89,-0.1,2.51,14.55,1.3604,93.8251,1,0,-3.1063211492921194,4.0,0.0
2013-12-04,1243.66,-0.1,2.54,14.7,1.3555,93.8997,1,0,-2.2112714918861127,0.0,0.0
2013-12-05,1224.88,-0.1,2.58,15.08,1.3664,93.4954,1,0,-2.962923889161555,1.0,0.0
2013-12-06,1228.85,-0.1,2.58,13.79,1.369,93.4045,1,0,-1.33789049953006,3.0,0.0
2013-12-09,1240.94,-0.1,2.56,13.49,1.3726,93.1444,1,0,0.8116062103799808,0.0,0.0
2013-12-10,1260.72,-0.1,2.51,13.91,1.3765,93.1444,1,0,4.37301295009223,0.0,0.0
2013-12-11,1251.75,-0.1,2.55,15.42,1.3798,93.0842,1,0,2.6434837316781574,0.0,0.0
2013-12-12,1223.8,-0.1,2.55,15.54,1.3752,93.4292,1,0,0.0,0.0,0.0
2013-12-13,1238.3,-0.1,2.54,15.76,1.3724,93.3568,1,0,0.6257978701328446,1.0,0.0
2013-12-16,1240.57,-0.1,2.55,16.03,1.3757,93.2175,1,0,-0.8657877482870866,0.0,0.0
2013-12-17,1230.1,-0.1,2.51,16.21,1.3748,93.302,1,0,-1.0086992543496334,0.0,0.0
2013-12-18,1218.07,-0.1,2.57,13.8,1.3766,93.4207,1,0,0.29013539651837,0.0,0.0
2013-12-19,1190.1,-0.1,2.59,14.15,1.3666,93.7368,1,0,-9.09090909090909,1.0,0.0
2013-12-20,1203.25,-0.1,2.52,13.79,1.3673,93.7211,1,0,-0.1164408104315314,0.0,0.0
2013-12-23,1198.84,-0.1,2.56,13.04,1.3701,93.572,1,0,-4.360619215435779,6.0,0.0
2013-12-24,1204.35,-0.1,2.61,12.48,1.3676,93.6734,1,0,1.016402756434707,5.0,0.0
2013-12-25,1204.7,-0.1,2.61,12.48,1.3676,93.6734,1,0,1.045955925771378,0.0,0.0
2013-12-26,1210.7,-0.1,2.58,12.33,1.369,93.766,1,0,4.32525951557094,0.0,0.0
2013-12-27,1213.19,-0.1,2.62,12.46,1.3766,93.7018,1,0,4.83476132190943,0.0,0.0
2013-12-30,1196.4,-0.1,2.6,13.56,1.3816,93.4866,1,0,0.5496508086365002,3.0,0.0
2013-12-31,1205.55,-0.1,2.66,13.72,1.3779,93.5576,1,0,0.5026490839473698,0.0,0.0
2014-01-01,1205.9,-0.2,2.66,13.72,1.3779,93.5576,1,0,-1.6780093010531163,0.0,0.0
2014-01-02,1224.89,-0.2,2.61,14.23,1.367,93.8192,1,0,2.9597442743668374,0.0,0.0
2014-01-03,1236.55,-0.2,2.6,13.76,1.3606,93.853,1,0,-0.180821264676085,0.0,2.0
2014-01-06,1238.05,-0.2,2.58,13.55,1.3636,93.9109,1,0,-0.5708848715509,0.0,0.0
2014-01-07,1232.1,-0.2,2.56,12.92,1.3618,94.0398,1,0,2.3964476858956045,0.0,0.0
2014-01-08,1226.1,-0.2,2.58,12.87,1.3586,94.2181,1,0,-2.92307692307692,0.0,0.0
2014-01-09,1228.0,-0.2,2.53,12.89,1.3591,94.3299,1,0,2.245187564952707,0.0,0.0
2014-01-10,1247.1,-0.2,2.49,12.14,1.3664,94.0045,1,0,0.4445264451352657,0.0,2.0
2014-01-13,1253.44,-0.2,2.45,13.28,1.3647,93.899,1,0,0.9724392387769392,0.0,0.0
2014-01-14,1245.1,-0.2,2.49,12.28,1.3682,94.0303,1,0,-2.7766373919099028,1.0,0.0
2014-01-15,1241.74,-0.2,2.49,12.28,1.3604,94.341,1,0,-0.3724477201378941,1.0,0.0
2014-01-16,1242.55,-0.2,2.45,12.53,1.36,94.5507,1,0,-0.6851214614601102,3.0,0.0
2014-01-17,1253.82,-0.2,2.44,12.44,1.3554,94.5846,1,0,-4.90635034636796,5.0,0.0
2014-01-20,1254.35,-0.2,2.44,12.44,1.3554,94.5846,1,0,-0.8086574209177817,4.0,0.0
2014-01-21,1241.49,-0.2,2.45,12.87,1.356,94.679,1,0,0.1750641325087087,2.0,0.0
2014-01-22,1236.49,-0.2,2.43,12.84,1.3546,94.8479,1,0,-3.1591632910833773,2.0,0.0
2014-01-23,1264.35,-0.2,2.4,13.77,1.368,94.8415,1,0,0.35429583702392,0.0,0.0
2014-01-24,1269.25,-0.2,2.38,18.14,1.368,94.8555,1,0,0.3135553405821066,0.0,0.0
2014-01-27,1257.07,-0.2,2.41,17.42,1.3679,94.9059,1,0,-4.415432308165769,8.0,0.0
2014-01-28,1256.55,-0.2,2.39,15.8,1.3662,94.88,1,0,-4.922296385978012,8.0,0.0
2014-01-29,1268.4,-0.2,2.33,17.35,1.3663,94.8621,1,0,-1.7721790516517024,1.0,1.0
2014-01-30,1243.7,-0.2,2.36,17.29,1.3549,95.1294,1,0,-3.99243981059596,4.0,0.0
2014-01-31,1243.8,-0.2,2.33,18.41,1.35,95.1774,1,0,-0.996773005806114,1.0,0.0
2014-02-03,1257.64,-0.2,2.31,21.44,1.3523,95.2469,1,0,-1.0445622307808238,7.0,0.0
2014-02-04,1255.0,-0.2,2.33,19.11,1.3507,95.0438,1,0,-2.0563857376559924,0.0,0.0
2014-02-05,1258.01,-0.2,2.38,19.95,1.3519,95.0285,1,0,-7.552099366223235,6.0,0.0
2014-02-06,1257.64,-0.2,2.4,17.23,1.3604,94.7177,1,0,-5.849882339025696,7.0,0.0
2014-02-07,1267.06,-0.2,2.41,15.29,1.3614,94.7457,1,0,-5.867468199732624,2.0,1.0
2014-02-10,1274.9,-0.2,2.38,15.26,1.3644,94.7189,1,0,-1.2298564253949578,4.0,0.0
2014-02-11,1291.85,-0.2,2.4,14.51,1.3654,94.6377,1,0,-0.9635503297963874,1.0,0.0
2014-02-12,1291.25,-0.2,2.45,14.3,1.3592,94.6209,1,0,3.981886648553314,1.0,0.0
2014-02-13,1302.7,-0.2,2.41,14.14,1.3669,94.6209,1,0,3.5169089258328823,1.0,0.0
2014-02-14,1318.93,-0.2,2.43,13.57,1.369,94.2711,1,0,-4.982467002123784,2.0,0.0
2014-02-17,1329.1,-0.2,2.43,13.57,1.369,94.2711,1,0,-1.077636430933461,1.0,1.0
2014-02-18,1321.6,-0.2,2.4,13.87,1.3758,94.1934,1,0,-1.1165208762489942,24.0,2.0
2014-02-19,1311.8,-0.2,2.4,15.5,1.3762,94.38,1,0,-1.4582029921883046,257.0,46.0
2014-02-20,1322.89,-0.2,2.42,14.79,1.369,94.6571,1,0,-1.7437744725201263,240.0,36.0
2014-02-21,1323.39,-0.2,2.4,14.68,1.3722,94.6571,1,0,-2.3345145726399243,198.0,24.0
2014-02-24,1337.0,-0.2,2.4,14.23,1.3744,94.4042,1,0,-1.5680916091583996,230.0,29.0
2014-02-25,1340.75,-0.2,2.36,13.67,1.3749,94.4735,1,0,-1.7886091286177217,284.0,50.0
2014-02-26,1330.75,-0.2,2.34,14.35,1.3668,94.7754,1,0,-1.6844166085232566,305.0,40.0
2014-02-27,1331.44,-0.2,2.32,14.04,1.3724,94.6722,1,0,-1.3226912980798993,284.0,33.0
2014-02-28,1326.4,-0.2,2.33,14.0,1.3806,94.3879,1,0,-1.29766823226895,174.0,26.0
2014-03-03,1350.9,-0.2,2.28,16.0,1.3763,94.3879,1,0,-1.9070496024001464,328.0,29.0
2014-03-04,1334.9,-0.2,2.37,14.1,1.3731,94.6568,1,0,-2.039061149548271,329.0,30.0
2014-03-05,1337.39,-0.2,2.37,13.89,1.3734,94.4679,1,0,-1.8000586448666505,259.0,47.0
2014-03-06,1351.35,-0.2,2.37,14.21,1.3848,93.9858,1,0,-1.7055159940783196,288.0,19.0
2014-03-07,1340.25,-0.2,2.42,14.11,1.3868,94.2532,1,0,-2.179224940441813,267.0,32.0
2014-03-10,1339.15,-0.2,2.42,14.2,1.388,94.3731,1,0,-1.6724665596196278,259.0,58.0
2014-03-11,1349.95,-0.2,2.4,14.8,1.3867,94.387,1,0,-1.7909448334049132,334.0,45.0
2014-03-12,1367.08,-0.2,2.36,14.47,1.3904,94.462,1,0,-1.9434863911749696,368.0,74.0
2014-03-13,1370.6,-0.2,2.32,16.22,1.3927,94.1872,1,0,-1.9506656396364768,295.0,55.0
2014-03-14,1382.24,-0.2,2.29,17.82,1.3924,94.243,1,0,-1.5900253565981133,157.0,34.0
2014-03-17,1366.95,-0.2,2.32,15.64,1.3927,94.243,1,0,-1.3532209469747856,245.0,26.0
2014-03-18,1356.25,-0.2,2.32,14.52,1.3913,94.2631,1,0,-1.9807865842575456,288.0,39.0
2014-03-19,1331.45,-0.2,2.31,15.12,1.391,94.3752,1,0,-1.5867032560744956,233.0,41.0
2014-03-20,1328.5,-0.2,2.34,14.52,1.3784,94.9986,1,0,-1.8312263686770416,252.0,22.0
2014-03-21,1334.55,-0.2,2.3,15.0,1.3783,94.8547,1,0,-1.575995134085187,184.0,26.0
2014-03-24,1309.62,-0.2,2.27,15.09,1.3784,94.759,1,0,-1.9102345412437705,254.0,38.0
2014-03-25,1311.05,-0.2,2.28,14.02,1.3777,94.6379,1,0,-1.9355802324825768,279.0,21.0
2014-03-26,1304.1,-0.2,2.26,14.93,1.3786,94.5281,1,0,-1.8931976015497844,218.0,34.0
2014-03-27,1291.14,-0.2,2.24,14.62,1.3752,94.3315,1,0,-1.6115449926027947,233.0,19.0
2014-03-28,1294.0,-0.2,2.28,14.41,1.3753,94.3683,1,0,-1.889345650259162,164.0,13.0
2014-03-31,1284.25,-0.2,2.29,13.88,1.3777,94.2432,1,0,-1.4690084511215424,279.0,33.0
2014-04-01,1279.15,-0.1,2.33,13.1,1.3804,94.1244,1,0,-1.260635884633985,225.0,37.0
2014-04-02,1289.8,-0.1,2.35,13.09,1.3761,94.3103,1,0,-1.9414320391060675,298.0,34.0
2014-04-03,1287.3,-0.1,2.34,13.37,1.3708,94.512,1,0,-2.1976679259459035,198.0,32.0
